age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
56,technician,divorced,university.degree,unknown,no,no,cellular,jul,thu,384,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
50,technician,married,university.degree,no,yes,no,cellular,mar,fri,809,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7
57,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jul,wed,10,19,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
55,management,divorced,university.degree,no,yes,no,cellular,apr,mon,232,3,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1
50,admin.,married,university.degree,no,yes,no,cellular,aug,mon,166,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,372,2,12,1,success,-1.8,92.893,-46.2,1.25,5099.1
38,technician,married,professional.course,no,unknown,unknown,telephone,may,tue,272,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
34,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,tue,133,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
56,admin.,divorced,unknown,no,no,no,cellular,dec,wed,205,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5
33,blue-collar,single,basic.9y,no,yes,no,cellular,nov,mon,214,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
31,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,thu,176,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
41,services,married,professional.course,no,no,yes,cellular,jul,fri,146,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
43,blue-collar,married,basic.6y,no,yes,no,telephone,nov,thu,20,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
54,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,86,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,113,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
33,admin.,married,university.degree,no,yes,yes,cellular,may,wed,44,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
51,technician,married,professional.course,no,yes,no,telephone,aug,fri,115,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2
39,admin.,single,high.school,no,no,no,telephone,jun,wed,213,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
59,housemaid,married,basic.4y,no,yes,no,cellular,aug,thu,121,6,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2
45,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,73,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
38,technician,married,basic.9y,no,no,no,cellular,nov,mon,99,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
40,admin.,married,basic.9y,unknown,yes,yes,telephone,may,mon,184,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
33,technician,married,professional.course,no,yes,no,cellular,aug,mon,422,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
50,technician,married,high.school,no,yes,no,telephone,may,thu,756,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
25,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
38,technician,single,high.school,no,no,no,telephone,may,wed,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,62,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
33,technician,single,professional.course,no,no,no,cellular,jul,thu,194,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
36,admin.,single,university.degree,no,yes,no,telephone,nov,wed,72,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
37,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,69,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
34,technician,married,university.degree,no,yes,yes,cellular,jul,fri,483,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
88,retired,married,basic.4y,no,no,no,cellular,sep,mon,127,2,999,0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6
51,admin.,divorced,university.degree,unknown,no,no,cellular,aug,fri,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
46,technician,divorced,professional.course,no,yes,no,cellular,nov,thu,240,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
56,technician,married,professional.course,unknown,yes,no,telephone,may,thu,124,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
30,admin.,married,unknown,no,no,no,cellular,jul,mon,270,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
28,student,single,basic.4y,no,no,no,telephone,may,thu,484,8,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
37,unemployed,married,professional.course,no,yes,no,telephone,may,fri,3631,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
39,housemaid,married,basic.4y,no,no,no,cellular,aug,fri,155,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
48,admin.,single,professional.course,no,no,no,cellular,nov,wed,207,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
32,unemployed,single,high.school,no,no,yes,telephone,nov,thu,114,1,999,0,nonexistent,-0.1,93.2,-42.0,3.879,5195.8
37,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,147,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
50,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,tue,241,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8
35,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,tue,658,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
39,student,single,unknown,no,yes,no,cellular,jun,fri,474,3,999,0,nonexistent,-2.9,92.963,-40.8,1.224,5076.2
52,technician,married,high.school,no,yes,yes,cellular,aug,wed,165,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
52,retired,married,basic.4y,unknown,yes,yes,cellular,apr,thu,449,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
27,student,single,university.degree,unknown,yes,no,telephone,jun,wed,235,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
59,retired,married,basic.4y,unknown,no,no,telephone,jul,fri,150,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
27,services,single,high.school,unknown,no,no,telephone,may,fri,108,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
32,blue-collar,single,basic.4y,no,yes,no,cellular,jul,tue,145,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
35,admin.,married,university.degree,unknown,yes,no,cellular,jul,tue,403,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
41,admin.,married,high.school,no,yes,no,telephone,may,wed,300,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
33,admin.,married,university.degree,no,no,no,cellular,jul,thu,180,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
24,services,single,high.school,no,no,no,telephone,jul,wed,61,14,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
38,admin.,divorced,university.degree,no,yes,no,cellular,apr,tue,177,2,999,0,nonexistent,-1.8,93.075,-47.1,1.384,5099.1
44,admin.,married,basic.9y,unknown,yes,yes,cellular,may,thu,414,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
31,technician,married,professional.course,unknown,yes,yes,cellular,aug,thu,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
33,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,449,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
57,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,399,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
36,management,married,high.school,no,no,no,cellular,nov,wed,356,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
44,admin.,married,university.degree,unknown,no,no,telephone,jun,mon,78,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
43,admin.,single,high.school,no,yes,no,cellular,jul,fri,71,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
41,blue-collar,married,professional.course,unknown,yes,no,cellular,nov,tue,190,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
39,services,divorced,basic.6y,no,no,no,cellular,apr,fri,286,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
49,admin.,married,high.school,no,no,no,cellular,may,tue,104,1,6,1,success,-1.8,92.893,-46.2,1.344,5099.1
28,blue-collar,single,basic.6y,unknown,unknown,unknown,telephone,may,fri,159,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,blue-collar,married,basic.4y,no,no,yes,telephone,jul,tue,605,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
25,admin.,single,high.school,no,no,no,telephone,may,fri,113,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
45,technician,married,university.degree,no,yes,no,telephone,may,thu,336,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
35,admin.,married,university.degree,no,no,yes,cellular,aug,thu,96,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
38,admin.,single,high.school,no,no,no,cellular,may,mon,22,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
46,self-employed,married,university.degree,no,yes,no,cellular,aug,wed,165,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
54,technician,married,university.degree,no,yes,no,telephone,jun,thu,394,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
38,admin.,married,university.degree,no,no,no,cellular,aug,fri,14,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
38,admin.,single,university.degree,unknown,yes,no,telephone,may,mon,55,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
26,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,609,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
59,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,9,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
54,management,married,university.degree,no,no,no,cellular,nov,tue,244,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
30,self-employed,single,university.degree,no,yes,yes,cellular,jun,tue,106,4,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2
40,services,single,high.school,no,yes,no,cellular,may,tue,208,6,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
35,management,married,university.degree,no,no,no,cellular,aug,tue,471,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,unemployed,married,high.school,no,yes,no,cellular,jul,tue,383,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
57,admin.,married,high.school,no,yes,no,cellular,aug,mon,108,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
50,management,married,university.degree,no,yes,no,cellular,aug,thu,77,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
51,technician,married,professional.course,no,no,no,telephone,may,wed,302,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
55,unemployed,divorced,professional.course,no,no,no,telephone,dec,fri,136,1,999,0,nonexistent,-0.2,92.756,-45.9,3.282,5176.3
38,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,thu,258,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
43,admin.,married,university.degree,no,yes,no,cellular,jun,tue,281,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2
25,services,single,high.school,no,no,no,cellular,jul,mon,422,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
28,admin.,single,unknown,no,yes,no,telephone,may,wed,279,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
50,admin.,married,basic.9y,no,yes,no,cellular,aug,thu,61,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
31,services,single,university.degree,no,yes,no,telephone,jun,tue,57,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
42,services,married,university.degree,no,yes,no,cellular,apr,mon,17,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
47,admin.,married,university.degree,no,yes,no,cellular,nov,fri,127,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
27,admin.,single,university.degree,unknown,yes,no,cellular,jul,tue,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
33,services,single,basic.9y,no,no,no,telephone,may,mon,372,14,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
25,services,married,high.school,unknown,no,no,telephone,may,fri,89,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,fri,186,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
36,admin.,married,university.degree,no,yes,yes,cellular,sep,tue,28,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5
44,technician,divorced,professional.course,unknown,yes,no,cellular,aug,thu,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
28,blue-collar,single,high.school,no,yes,no,cellular,may,wed,516,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
27,entrepreneur,single,university.degree,no,no,no,telephone,jun,fri,48,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
25,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,170,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
39,technician,married,professional.course,no,yes,yes,cellular,may,mon,525,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
27,student,single,high.school,no,yes,no,telephone,jun,thu,84,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
73,retired,married,basic.4y,no,yes,no,cellular,sep,fri,96,2,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5
31,services,single,high.school,no,no,no,cellular,may,fri,98,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
33,services,single,professional.course,no,no,no,telephone,may,thu,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
70,retired,divorced,university.degree,no,yes,no,cellular,sep,fri,692,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5
66,admin.,married,university.degree,no,no,no,cellular,sep,tue,39,1,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5
36,technician,married,university.degree,no,no,no,telephone,may,tue,210,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
35,unemployed,married,university.degree,no,no,no,cellular,aug,tue,117,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
31,technician,married,professional.course,no,yes,no,cellular,aug,wed,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
31,entrepreneur,single,university.degree,unknown,no,yes,telephone,jul,thu,15,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
50,technician,single,basic.4y,unknown,yes,no,cellular,jul,tue,96,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
56,admin.,married,basic.6y,unknown,no,no,cellular,aug,thu,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
38,admin.,married,university.degree,no,yes,no,telephone,jun,thu,153,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
47,retired,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,441,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
49,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,270,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
27,admin.,single,university.degree,no,no,yes,cellular,jul,fri,83,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
24,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,225,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
45,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,104,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
27,services,married,university.degree,no,no,no,cellular,may,tue,752,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1
58,retired,married,university.degree,unknown,no,no,cellular,aug,thu,156,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
33,student,single,unknown,no,no,no,cellular,nov,mon,288,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
34,blue-collar,single,basic.4y,unknown,no,yes,telephone,may,wed,135,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
30,technician,single,basic.6y,unknown,yes,no,telephone,may,thu,58,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
22,student,single,high.school,no,yes,no,cellular,may,thu,99,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
36,unemployed,married,high.school,no,no,no,telephone,oct,thu,130,2,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5
34,admin.,married,high.school,no,no,no,telephone,may,wed,357,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,admin.,single,university.degree,unknown,yes,no,telephone,jun,fri,188,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
35,admin.,married,university.degree,no,no,yes,cellular,may,wed,261,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
43,services,married,high.school,no,yes,yes,cellular,jul,mon,1212,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
28,admin.,married,high.school,no,yes,no,telephone,jun,mon,267,10,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
46,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,89,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
42,blue-collar,divorced,basic.4y,no,yes,yes,telephone,may,wed,738,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
27,self-employed,single,university.degree,no,no,no,telephone,oct,fri,24,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8
51,blue-collar,married,basic.9y,unknown,yes,yes,cellular,aug,thu,129,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
51,admin.,married,university.degree,no,no,no,cellular,nov,tue,104,2,1,1,success,-0.1,93.2,-42.0,4.153,5195.8
37,management,divorced,university.degree,no,yes,no,cellular,nov,thu,256,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
39,admin.,married,high.school,unknown,yes,no,telephone,jun,fri,377,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
39,entrepreneur,married,basic.6y,no,no,no,cellular,sep,tue,106,4,16,2,failure,-3.4,92.379,-29.8,0.819,5017.5
29,technician,married,professional.course,no,yes,no,telephone,may,mon,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
42,services,married,high.school,no,yes,yes,cellular,apr,mon,234,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
40,blue-collar,married,basic.9y,unknown,no,no,cellular,may,tue,335,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
38,admin.,married,basic.6y,no,yes,no,cellular,jul,thu,17,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
30,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,360,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,193,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
45,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,157,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
33,blue-collar,married,basic.9y,no,no,no,telephone,jul,fri,286,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
30,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,tue,482,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
46,technician,married,high.school,no,yes,no,cellular,may,tue,368,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1
63,admin.,married,university.degree,no,yes,no,cellular,jul,fri,396,2,999,0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6
30,admin.,single,university.degree,no,yes,no,cellular,jun,wed,617,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
36,management,married,basic.9y,no,unknown,unknown,telephone,may,mon,285,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
30,admin.,married,university.degree,no,no,no,telephone,oct,wed,313,1,999,0,nonexistent,-0.1,93.798,-40.4,4.827,5195.8
44,technician,married,high.school,no,no,no,telephone,may,fri,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
28,self-employed,married,basic.9y,no,yes,no,cellular,may,fri,1111,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
24,admin.,married,basic.9y,no,yes,no,cellular,may,wed,302,1,10,1,success,-1.8,92.893,-46.2,1.281,5099.1
29,admin.,married,high.school,no,yes,yes,cellular,nov,mon,58,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
44,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,thu,314,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
41,entrepreneur,divorced,professional.course,no,no,no,cellular,jul,thu,82,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
29,admin.,single,university.degree,no,yes,no,telephone,jun,wed,294,2,3,1,success,-1.7,94.055,-39.8,0.715,4991.6
35,management,married,university.degree,no,yes,no,cellular,aug,thu,108,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
30,unemployed,married,high.school,no,no,no,cellular,nov,tue,145,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
24,technician,single,university.degree,no,no,yes,cellular,jul,wed,109,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
44,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,536,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1
34,admin.,married,high.school,no,no,yes,cellular,may,wed,811,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
27,management,single,university.degree,no,yes,no,cellular,aug,wed,106,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2
34,admin.,married,university.degree,no,yes,yes,cellular,jul,mon,151,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
32,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,144,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
37,blue-collar,divorced,basic.9y,unknown,no,no,telephone,jun,wed,339,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
35,self-employed,single,university.degree,no,yes,no,cellular,nov,mon,365,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5
